journal_issn,journal_title,snip_latest
2193-5343,Arabian Journal of Mathematics,1.1112504777244
2193-567X,Arabian Journal for Science and Engineering,1.03378771498892
2193-8407,Journal of Homotopy and Related Structures,0.777697684865478
2193-9764,Integrating Materials and Manufacturing Innovation,1.0444351103068
2194-0401,Stochastics and Partial Differential Equations: Analysis and Computations,1.12945103985991
2194-5403,Environment Systems and Decisions,1.14051832878924
2194-6418,Journal of Micro-Bio Robotics,0.464522431114457
2195-268X,International Journal of Dynamics and Control,0.886578460487675
2195-3880,"Journal of Control, Automation and Electrical Systems",0.752235827733774
2196-4378,Computational Particle Mechanics,1.05036309823007
2196-5609,Quantum Studies: Mathematics and Foundations,0.450099303201431
2196-5625,Journal of Modern Power Systems and Clean Energy,1.60267469070909
2197-9987,Journal of Computers in Education,1.9282105718208
2198-1620,Management Review Quarterly,2.13237716510039
2198-3844,Advanced Science,2.23805193753914
2198-4018,Brain Informatics,2.35443275019229
2198-5804,Annals of Data Science,1.57730197227014
2199-160X,Advanced Electronic Materials,1.27453256714235
2199-4668,Journal of Reliable Intelligent Environments,1.12778081722345
2199-6792,Arnold Mathematical Journal,0.999104565605458
2203-1693,Journal of Telecommunications and the Digital Economy,0.567425639101506
2210-5379,Sustainable Computing: Informatics and Systems,1.77862818332146
2210-5433,Philosophy and Technology,3.35937931294889
2210-5824,Language Dynamics and Change,0.370487103215101
2210-6502,Swarm and Evolutionary Computation,2.99091683519329
2210-6707,Sustainable Cities and Society,2.53859109262415
2211-3568,Computability,1.51046911436237
2211-3711,Translation Spaces(Netherland),1.06620763645488
2211-467X,Energy Strategy Reviews,2.70924270422223
2211-6753,Spatial Statistics,1.35561872031387
2211-8837,Health Policy and Technology,1.56263255314834
2212-0416,Ecosystem Services,1.80679512053366
2212-0548,Digital Applications in Archaeology and Cultural Heritage,1.64254686051104
2212-0955,Urban Climate,1.79333128753835
2212-4209,International Journal of Disaster Risk Reduction,1.82788205824855
2212-683X,Biologically Inspired Cognitive Architectures,1.28394889413512
2212-8271,Procedia CIRP,0.898897320610128
2212-8689,International Journal of Child-Computer Interaction,2.15415963474116
2213-1337,Astronomy and Computing,0.847477630111938
2213-1582,NeuroImage: Clinical,1.45367748781276
2214-5796,Big Data Research,1.89919464548703
2228-6179,Iranian Journal of Science and Technology - Transactions of Electrical Engineering,0.737225255970147
2234-943X,Frontiers in Oncology,1.1914645051148
2238-3603,Computational and Applied Mathematics,1.12836268129964
2251-1717,Journal of Astronomical Instrumentation,1.16271433545376
2254-3902,SeMA Journal,1.07839245610343
2255-8942,Baltic Journal of Modern Computing,0.421925041647834
2287-9099,Journal of Information Science Theory and Practice,0.418769921678848
2301-3850,Unmanned Systems,1.13125564628937
2304-9650,European Journal of Contemporary Education,1.04198769705885
2305-221X,Vietnam Journal of Mathematics,0.752682310388579
2306-6172,Eurasian Journal of Mathematical and Computer Applications,0.795985307058222
2308-1309,Journal of Fractal Geometry,0.81876204471667
2308-5827,"Annales de l'Institut Henri Poincare (D) Combinatorics, Physics and their Interactions",0.606418824737712
2314-4629,Journal of Mathematics,0.818133091138785
2314-6133,BioMed Research International,1.11927985228272
2321-0222,Studies in Microeconomics,0.976686564684445
2321-6654,Journal of Scientometric Research,0.542266225075854
2325-1107,Foundations and Trends in Programming Languages,0.922870193530361
2325-5870,IEEE Transactions on Control of Network Systems,1.58443819187985
2325-6818,Foundations and Trends in Systems and Control,2.98351702759784
2326-263X,Brain-Computer Interfaces,0.637107458267942
2327-0012,Journal of Management Analytics,1.62339834939508
2327-4662,IEEE Internet of Things Journal,2.95223509476405
2327-4697,IEEE Transactions on Network Science and Engineering,1.43840715192632
2329-4124,"Journal of Astronomical Telescopes, Instruments, and Systems",1.08565343737713
2329-4302,Journal of Medical Imaging,1.00955536559429
2329-4949,ACM Transactions on Parallel Computing,1.09727896081947
2329-924X,IEEE Transactions on Computational Social Systems,1.48296359824126
2329-9266,IEEE/CAA Journal of Automatica Sinica,2.65126763899475
2329-9290,IEEE/ACM Transactions on Audio Speech and Language Processing,2.25122231504479
2330-1635,Journal of the Association for Information Science and Technology,1.67190688098148
2331-1916,Cogent Engineering,0.924487214430868
2332-2071,Mathematics and Statistics,1.10001764680857
2332-4309,Journal of Computational and Theoretical Transport,0.490216642619119
2332-7766,IEEE Transactions on Multi-Scale Computing Systems,1.01660646708184
2333-9683,Annual Review of Linguistics,3.11623365554689
2334-2536,Optica,3.13489710545692
2349-5103,International Journal of Applied and Computational Mathematics,0.88175181645683
2352-2208,Journal of Logical and Algebraic Methods in Programming,1.17887449516728
2352-3409,Data in Brief,0.105561172364336
2352-4677,"Sustainable Energy, Grids and Networks",1.17536233283117
2352-4847,Energy Reports,1.40324754869666
2356-6140,"Scientific World Journal, The",0.997416644195156
2363-7005,Business and Information Systems Engineering,2.23863624977453
2364-1185,Data Science and Engineering,2.33622577414505
2364-415X,International Journal of Data Science and Analytics,1.32902780961471
2364-4966,Granular Computing,1.52072807783616
2366-5971,International Journal of Intelligent Robotics and Applications,0.900760677144968
2367-3613,Living Reviews in Relativity,10.437896702041
2374-0353,ACM Transactions on Spatial Algorithms and Systems,1.06040025244775
2375-4699,ACM Transactions on Asian and Low-Resource Language Information Processing,1.15764288746192
2376-3639,ACM Transactions on Modeling and Performance Evaluation of Computing Systems,0.57387446505956
2378-962X,ACM Transactions on Cyber-Physical Systems,1.00341529683969
2379-8920,IEEE Transactions on Cognitive and Developmental Systems,1.3605197769736
2379-9927,International Journal of Computer Mathematics: Computer Systems Theory,0.479951808127576
2398-6247,Information Discovery and Delivery,0.805854239116961
2399-8083,Environment and Planning B: Urban Analytics and City Science,1.78662796197325
2405-8963,IFAC-PapersOnLine,0.441506491710934
2413-9351,Jordanian Journal of Computers and Information Technology,0.522971025418335
2446-4732,Research on Biomedical Engineering,0.504013596619529
2452-414X,Journal of Industrial Information Integration,3.75128364734034
2469-4452,Annals of the American Association of Geographers,1.88132043785645
2469-9926,Physical Review A,0.928374845630502
2469-9950,Physical Review B,0.993500431543761
2470-0010,Physical Review D,1.22519962134541
2470-0045,Physical Review E,0.969346003633019
2470-1475,Internet Histories,0.809477229362448
2471-2566,ACM Transactions on Privacy and Security,1.98585430711155
2472-5579,IISE Transactions on Healthcare Systems Engineering,0.529557592954299
2472-5854,IISE Transactions,1.49928345603782
2472-6303,SLAS Technology,0.750365707007203
2473-2907,Journal of Transportation Engineering Part A: Systems,0.934978334826614
2475-1502,IEEE Transactions on Games,1.77126959719873
2475-1839,Journal of Information and Telecommunication,0.787368634708918
2511-2104,International Journal of Information Technology (Singapore),0.947495358411292
2523-3920,Journal of Vibration Engineering and Technologies,1.43215356911204
2523-8906,Journal of Membrane Computing,5.57327646975
2524-4906,Quantum Machine Intelligence,1.46165670953823
2524-4957,KN - Journal of Cartography and Geographic Information,1.77237722054822
2524-521X,CCF Transactions on Pervasive Computing and Interaction,0.899323687975144
2524-8510,Software-Intensive Cyber-Physical Systems,1.02632036331965
2573-234X,Journal of Business Analytics,1.22507796157373
2590-0552,Journal of Computational Physics: X,1.68357152760582
2666-2558,Recent Advances in Computer Science and Communications,0.588681093600317
2667-3053,Intelligent Systems with Applications,2.91256815539905
2688-4534,Heat Transfer,0.994959246511125
8756-9728,Project Management Journal,1.69454334021049
